name;image;description;positions;known_for;Banda sonora;Guion y continuidad;Composición;sonido de archivo;Música;Como sí mismos;Agradecimientos;metraje de archivo;Producción;Dirección;Equipos adicionales
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;Jessica;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;2002;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;Estoy hecho un animal;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;4,8;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;Marvin;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;2001;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;Deuce Bigalow: Gigoló europeo;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;4,6;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;Deuce Bigalow;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Rob Schneider;https://m.media-amazon.com/images/M/MV5BMTg0MDE4MTE0MF5BMl5BanBnXkFtZTcwOTYyOTM3MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Robert Michael ""Rob"" Schneider (born October 31, 1963) is an American actor, comedian, screenwriter, and director. A stand-up comic and veteran of the NBC sketch comedy series Saturday Night Live (1975), Schneider has gone on to a successful career in feature films, including starring roles in the comedy films Gigoló (1999), ¡Este cuerpo no es el mío! (2002), and Niños grandes (2010).
- IMDb Mini Biography By: Movie Guy";Reparto Guion Producción;2005;6.0;;;1.0;;152.0;3.0;27.0;;6.0;2.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Play Boy: el rey del mando;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;6,9;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Jeff;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;2006;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Los calientabanquillos;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;5,5;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Howie;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;2006;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Sígueme el rollo;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;6,4;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Eddie;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;2011;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Jack y su gemela;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;3,3;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;Todd;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Nick Swardson;https://m.media-amazon.com/images/M/MV5BMjQ5NDYzMTM5Nl5BMl5BanBnXkFtZTcwNjM0NDkwNg@@._V1_UX67_CR0,0,67,98_AL_.jpg;Nick Swardson was born on October 9, 1976 in Minneapolis, Minnesota, USA. He is an actor and writer, known for Play Boy: el rey del mando (2006), Los calientabanquillos (2006) and Sígueme el rollo (2011).;Reparto Guion Producción;2011;1.0;1.0;;;;70.0;1.0;2.0;;;1.0
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Perdona que te moleste;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;6,9;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Cassius Green(as Lakeith Stanfield);;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;2018;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Puñales por la espalda;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;7,9;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Lieutenant Elliott;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;2019;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Las vidas de Grace;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;7,9;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Marcus(as Keith Stanfield);;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;2013;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Selma;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;7,5;;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;Jimmie Lee Jackson(as Lakeith Stanfield);;;;;;30.0;1.0;2.0;;;
Lakeith Stanfield;https://m.media-amazon.com/images/M/MV5BMTU3NTg3MTc5NV5BMl5BanBnXkFtZTgwNzUzMzg1MzI@._V1_UX67_CR0,0,67,98_AL_.jpg;"LaKeith Lee Stanfield is an actor and rapper from Victorville, California. At the age of fifteen, LaKeith began attending the John Casablancas Modeling & Career Center in Orange County. A few years later, he auditioned for Destin Cretton's then college thesis film Short Term 12 (2008). Later, the newer version of Las vidas de Grace (2013) marked LaKeith's debut as a professional actor. Subsequently, he landed a role in the Martin Luther King biopic, Selma (2014), and has since starred in Get Out (2017), Knives Out (2019), The Photograph (2020), and the series Atlanta on FX.
- IMDb Mini Biography By: Sam Smith";Reparto Producción Banda sonora;2014;;;;;;30.0;1.0;2.0;;;
Zachary Quinto;https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's Gene Kelly Award for Best Supporting Actor for his performance as the Major General in Gilbert and Sullivan's ""The Pirates of Penzance"". He then went on to attend Carnegie Mellon University, where he continued to hone his talents by performing in plays and musicals. He first appeared on numerous television series since 2000 and, in 2003, landed the role of computer expert ""Adam Kaufman"" on the Fox series, 24 (2001), during its third season. In 2006, Quinto portrayed serial killer ""Sylar"" on the science fiction series, Héroes (2006), until its cancellation in 2010, after four seasons. He was cast in his first main film role as ""Spock"", in the hugely successful franchise reboot, Star Trek (2009).
- IMDb Mini Biography By: Tony";Reparto Producción Guion;Star Trek;1.0;;;;;142.0;9.0;9.0;;;
